check_id,check_syntax,description
749,invalid_count({column_name}) > {threshold}:\n  - invalid format: negative decimal,"Checks if the invalid count for {column_name} is exceeds the given {threshold}, ensuring the format is not a negative number that uses a comma (,) or period (.) as a decimal indicator."
750,invalid_count({column_name}) <= {threshold}:\n  - invalid format: negative decimal,"Checks if the invalid count for {column_name} is less or falls within the given {threshold}, ensuring the format is not a negative number that uses a comma (,) or period (.) as a decimal indicator."
751,invalid_count({column_name}) >= {threshold}:\n  - invalid format: negative decimal,"Checks if the invalid count for {column_name} exceeds or falls within the given {threshold}, ensuring the format is not a negative number that uses a comma (,) or period (.) as a decimal indicator."
752,invalid_count({column_name}) != {threshold}:\n  - invalid format: negative decimal,"Checks if the invalid count for {column_name} is not equal to the given {threshold}, ensuring the format is not a negative number that uses a comma (,) or period (.) as a decimal indicator."
753,invalid_count({column_name}) <> {threshold}:\n  - invalid format: negative decimal,"Checks if the invalid count for {column_name} is not equal to the given {threshold}, ensuring the format is not a negative number that uses a comma (,) or period (.) as a decimal indicator."
754,invalid_count({column_name}) between {threshold}:\n  - invalid format: negative decimal,"Checks if the invalid count for {column_name} is between the given {threshold}, ensuring the format is not a negative number that uses a comma (,) or period (.) as a decimal indicator."
755,invalid_count({column_name}) not between {threshold}:\n  - invalid format: negative decimal,"Checks if the invalid count for {column_name} is not between the given {threshold}, ensuring the format is not a negative number that uses a comma (,) or period (.) as a decimal indicator."
756,invalid_count({column_name}) = {threshold}:\n  - invalid format: negative decimal comma,"Checks if the invalid count for {column_name} is not equal to the given {threshold}, ensuring the format is not a negative number that uses comma (,) as decimal indicator."
757,invalid_count({column_name}) < {threshold}:\n  - invalid format: negative decimal comma,"Checks if the invalid count for {column_name} is less than the given {threshold}, ensuring the format is not a negative number that uses comma (,) as decimal indicator."
758,invalid_count({column_name}) > {threshold}:\n  - invalid format: negative decimal comma,"Checks if the invalid count for {column_name} is exceeds the given {threshold}, ensuring the format is not a negative number that uses comma (,) as decimal indicator."
759,invalid_count({column_name}) <= {threshold}:\n  - invalid format: negative decimal comma,"Checks if the invalid count for {column_name} is less or falls within the given {threshold}, ensuring the format is not a negative number that uses comma (,) as decimal indicator."
760,invalid_count({column_name}) >= {threshold}:\n  - invalid format: negative decimal comma,"Checks if the invalid count for {column_name} exceeds or falls within the given {threshold}, ensuring the format is not a negative number that uses comma (,) as decimal indicator."
761,invalid_count({column_name}) != {threshold}:\n  - invalid format: negative decimal comma,"Checks if the invalid count for {column_name} is not equal to the given {threshold}, ensuring the format is not a negative number that uses comma (,) as decimal indicator."
762,invalid_count({column_name}) <> {threshold}:\n  - invalid format: negative decimal comma,"Checks if the invalid count for {column_name} is not equal to the given {threshold}, ensuring the format is not a negative number that uses comma (,) as decimal indicator."
763,invalid_count({column_name}) between {threshold}:\n  - invalid format: negative decimal comma,"Checks if the invalid count for {column_name} is between the given {threshold}, ensuring the format is not a negative number that uses comma (,) as decimal indicator."
764,invalid_count({column_name}) not between {threshold}:\n  - invalid format: negative decimal comma,"Checks if the invalid count for {column_name} is not between the given {threshold}, ensuring the format is not a negative number that uses comma (,) as decimal indicator."
765,invalid_count({column_name}) = {threshold}:\n  - invalid format: negative decimal point,"Checks if the invalid count for {column_name} is not equal to the given {threshold}, ensuring the format is not a negative number that uses period (.) as decimal indicator."
766,invalid_count({column_name}) < {threshold}:\n  - invalid format: negative decimal point,"Checks if the invalid count for {column_name} is less than the given {threshold}, ensuring the format is not a negative number that uses period (.) as decimal indicator."
767,invalid_count({column_name}) > {threshold}:\n  - invalid format: negative decimal point,"Checks if the invalid count for {column_name} is exceeds the given {threshold}, ensuring the format is not a negative number that uses period (.) as decimal indicator."
768,invalid_count({column_name}) <= {threshold}:\n  - invalid format: negative decimal point,"Checks if the invalid count for {column_name} is less or falls within the given {threshold}, ensuring the format is not a negative number that uses period (.) as decimal indicator."
769,invalid_count({column_name}) >= {threshold}:\n  - invalid format: negative decimal point,"Checks if the invalid count for {column_name} exceeds or falls within the given {threshold}, ensuring the format is not a negative number that uses period (.) as decimal indicator."
